         sim	        time	        step	          pH	          pe	         Alk	      charge	     pct_err	          Ca	          Mg	          Na	          Cl	          Fe	        S(6)	       S(-2)	           C	  Pyrrhotite	d_Pyrrhotite	     Calcite	   d_Calcite	k_Quartz(alpha)	dk_Quartz(alpha)	 k_Kaolinite	dk_Kaolinite	k_Chamosite(Daphnite)	dk_Chamosite(Daphnite)	  k_Siderite	 dk_Siderite	
           1	   4.302e+06	        1195	     6.75716	     -2.9397	   0.0209961	 4.04499e-13	 3.63097e-11	  6.2355e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3755e-04	  7.6408e-02	  5.6980e-06	  2.4896e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5957e-03	  1.0000e+00	 -4.4523e-06	  1.0006e-01	  5.7373e-05	  9.9943e-02	 -5.7380e-05	  9.6998e-02	 -3.0024e-03	
           1	  4.3056e+06	        1196	     6.75721	    -2.93975	   0.0209951	 4.73646e-13	 4.25167e-11	  6.2350e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3755e-04	  7.6408e-02	  5.6967e-06	  2.4894e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5962e-03	  1.0000e+00	 -4.4482e-06	  1.0006e-01	  5.7614e-05	  9.9942e-02	 -5.7621e-05	  9.6999e-02	 -3.0012e-03	
           1	  4.3092e+06	        1197	     6.75722	    -2.93975	   0.0209951	 8.10483e-13	 7.27529e-11	  6.2350e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3755e-04	  7.6408e-02	  5.6966e-06	  2.4894e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5962e-03	  1.0000e+00	 -4.4518e-06	  1.0006e-01	  5.7628e-05	  9.9942e-02	 -5.7636e-05	  9.6999e-02	 -3.0011e-03	
           1	  4.3128e+06	        1198	     6.75723	    -2.93977	   0.0209948	 8.84129e-13	 7.93638e-11	  6.2349e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3754e-04	  7.6408e-02	  5.6966e-06	  2.4894e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5964e-03	  1.0000e+00	 -4.4537e-06	  1.0006e-01	  5.7685e-05	  9.9942e-02	 -5.7693e-05	  9.6999e-02	 -3.0008e-03	
           1	  4.3164e+06	        1199	     6.75724	    -2.93978	   0.0209947	 1.13886e-12	  1.0223e-10	  6.2348e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3754e-04	  7.6408e-02	  5.6965e-06	  2.4894e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5964e-03	  1.0000e+00	 -4.4565e-06	  1.0006e-01	  5.7719e-05	  9.9942e-02	 -5.7726e-05	  9.6999e-02	 -3.0007e-03	
           1	    4.32e+06	        1200	     6.75724	    -2.93978	   0.0209946	 6.99273e-13	 6.27701e-11	  6.2347e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3754e-04	  7.6408e-02	  5.6965e-06	  2.4894e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5965e-03	  1.0000e+00	 -4.4598e-06	  1.0006e-01	  5.7739e-05	  9.9942e-02	 -5.7746e-05	  9.6999e-02	 -3.0006e-03	
           1	  4.3236e+06	        1201	      6.7572	    -2.93975	   0.0209953	  6.5288e-13	 5.86056e-11	  6.2351e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3753e-04	  7.6408e-02	  5.6976e-06	  2.4895e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5961e-03	  1.0000e+00	 -4.4693e-06	  1.0006e-01	  5.7572e-05	  9.9942e-02	 -5.7578e-05	  9.6999e-02	 -3.0014e-03	
           1	  4.3272e+06	        1202	     6.75725	    -2.93979	   0.0209944	 7.35584e-13	 6.60296e-11	  6.2346e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3754e-04	  7.6408e-02	  5.6965e-06	  2.4893e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5966e-03	  1.0000e+00	 -4.4660e-06	  1.0006e-01	  5.7788e-05	  9.9942e-02	 -5.7795e-05	  9.7000e-02	 -3.0003e-03	
           1	  4.3308e+06	        1203	     6.75724	    -2.93977	   0.0209946	 2.45767e-13	 2.20612e-11	  6.2347e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3757e-04	  7.6408e-02	  5.6954e-06	  2.4894e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5965e-03	  1.0000e+00	 -4.4710e-06	  1.0006e-01	  5.7733e-05	  9.9942e-02	 -5.7741e-05	  9.6999e-02	 -3.0006e-03	
           1	  4.3344e+06	        1204	     6.75725	    -2.93978	   0.0209945	 2.14152e-13	 1.92233e-11	  6.2347e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3756e-04	  7.6408e-02	  5.6955e-06	  2.4893e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5965e-03	  1.0000e+00	 -4.4740e-06	  1.0006e-01	  5.7760e-05	  9.9942e-02	 -5.7767e-05	  9.7000e-02	 -3.0005e-03	
           1	   4.338e+06	        1205	     6.75726	    -2.93979	   0.0209944	 3.92807e-13	 3.52603e-11	  6.2346e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3757e-04	  7.6408e-02	  5.6952e-06	  2.4893e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5966e-03	  1.0000e+00	 -4.4768e-06	  1.0006e-01	  5.7796e-05	  9.9942e-02	 -5.7804e-05	  9.7000e-02	 -3.0003e-03	
           1	  4.3416e+06	        1206	     6.75726	    -2.93979	   0.0209943	  2.0572e-13	 1.84664e-11	  6.2346e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3756e-04	  7.6408e-02	  5.6953e-06	  2.4893e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5966e-03	  1.0000e+00	 -4.4802e-06	  1.0006e-01	  5.7812e-05	  9.9942e-02	 -5.7820e-05	  9.7000e-02	 -3.0002e-03	
           1	  4.3452e+06	        1207	     6.75727	     -2.9398	   0.0209942	 2.43691e-13	 2.18749e-11	  6.2345e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3756e-04	  7.6408e-02	  5.6952e-06	  2.4893e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5967e-03	  1.0000e+00	 -4.4830e-06	  1.0006e-01	  5.7845e-05	  9.9942e-02	 -5.7853e-05	  9.7000e-02	 -3.0000e-03	
           1	  4.3488e+06	        1208	     6.75727	    -2.93981	   0.0209941	 2.41925e-13	 2.17164e-11	  6.2345e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3756e-04	  7.6408e-02	  5.6952e-06	  2.4893e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5968e-03	  1.0000e+00	 -4.4863e-06	  1.0006e-01	  5.7867e-05	  9.9942e-02	 -5.7874e-05	  9.7000e-02	 -2.9999e-03	
           1	  4.3524e+06	        1209	     6.75727	    -2.93981	    0.020994	 3.06909e-13	 2.75497e-11	  6.2345e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3756e-04	  7.6408e-02	  5.6953e-06	  2.4893e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5968e-03	  1.0000e+00	 -4.4900e-06	  1.0006e-01	  5.7872e-05	  9.9942e-02	 -5.7880e-05	  9.7000e-02	 -2.9999e-03	
           1	   4.356e+06	        1210	     6.75729	    -2.93983	   0.0209937	 5.73456e-13	 5.14763e-11	  6.2343e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3754e-04	  7.6408e-02	  5.6957e-06	  2.4892e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5969e-03	  1.0000e+00	 -4.4915e-06	  1.0006e-01	  5.7954e-05	  9.9942e-02	 -5.7962e-05	  9.7001e-02	 -2.9995e-03	
           1	  4.3596e+06	        1211	     6.75726	    -2.93981	   0.0209942	 4.48223e-13	 4.02347e-11	  6.2346e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3753e-04	  7.6408e-02	  5.6964e-06	  2.4893e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5967e-03	  1.0000e+00	 -4.4995e-06	  1.0006e-01	  5.7834e-05	  9.9942e-02	 -5.7841e-05	  9.7000e-02	 -3.0001e-03	
           1	  4.3632e+06	        1212	     6.75728	    -2.93982	   0.0209938	 5.53709e-13	 4.97037e-11	  6.2344e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3753e-04	  7.6408e-02	  5.6960e-06	  2.4892e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5968e-03	  1.0000e+00	 -4.5008e-06	  1.0006e-01	  5.7917e-05	  9.9942e-02	 -5.7924e-05	  9.7000e-02	 -2.9997e-03	
           1	  4.3668e+06	        1213	     6.75731	    -2.93985	   0.0209933	 5.39284e-13	 4.84088e-11	  6.2341e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3754e-04	  7.6408e-02	  5.6953e-06	  2.4891e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5971e-03	  1.0000e+00	 -4.5004e-06	  1.0006e-01	  5.8045e-05	  9.9942e-02	 -5.8052e-05	  9.7001e-02	 -2.9990e-03	
           1	  4.3704e+06	        1214	      6.7573	    -2.93985	   0.0209935	 6.15327e-13	 5.52348e-11	  6.2342e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3754e-04	  7.6408e-02	  5.6955e-06	  2.4892e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5970e-03	  1.0000e+00	 -4.5056e-06	  1.0006e-01	  5.8008e-05	  9.9942e-02	 -5.8016e-05	  9.7001e-02	 -2.9992e-03	
           1	   4.374e+06	        1215	     6.75732	    -2.93987	   0.0209931	 9.30245e-13	 8.35035e-11	  6.2340e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3753e-04	  7.6408e-02	  5.6952e-06	  2.4891e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5972e-03	  1.0000e+00	 -4.5066e-06	  1.0006e-01	  5.8095e-05	  9.9942e-02	 -5.8102e-05	  9.7001e-02	 -2.9988e-03	
           1	  4.3776e+06	        1216	     6.75733	    -2.93987	    0.020993	 5.95719e-13	 5.34747e-11	  6.2340e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3753e-04	  7.6408e-02	  5.6952e-06	  2.4891e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5973e-03	  1.0000e+00	 -4.5097e-06	  1.0006e-01	  5.8120e-05	  9.9942e-02	 -5.8128e-05	  9.7001e-02	 -2.9986e-03	
           1	  4.3812e+06	        1217	     6.75729	    -2.93983	   0.0209937	 4.64042e-13	 4.16547e-11	  6.2343e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3753e-04	  7.6408e-02	  5.6960e-06	  2.4892e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5969e-03	  1.0000e+00	 -4.5196e-06	  1.0006e-01	  5.7945e-05	  9.9942e-02	 -5.7953e-05	  9.7000e-02	 -2.9995e-03	
           1	  4.3848e+06	        1218	     6.75729	    -2.93984	   0.0209937	  4.4767e-13	 4.01851e-11	  6.2343e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3753e-04	  7.6408e-02	  5.6960e-06	  2.4892e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5969e-03	  1.0000e+00	 -4.5230e-06	  1.0006e-01	  5.7960e-05	  9.9942e-02	 -5.7967e-05	  9.7001e-02	 -2.9994e-03	
           1	  4.3884e+06	        1219	      6.7573	    -2.93984	   0.0209936	 1.90144e-13	 1.70683e-11	  6.2343e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3752e-04	  7.6408e-02	  5.6961e-06	  2.4892e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5969e-03	  1.0000e+00	 -4.5265e-06	  1.0006e-01	  5.7973e-05	  9.9942e-02	 -5.7980e-05	  9.7001e-02	 -2.9994e-03	
           1	   4.392e+06	        1220	      6.7573	    -2.93984	   0.0209935	 4.85682e-13	 4.35972e-11	  6.2342e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3753e-04	  7.6408e-02	  5.6958e-06	  2.4892e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5970e-03	  1.0000e+00	 -4.5299e-06	  1.0006e-01	  5.7992e-05	  9.9942e-02	 -5.8000e-05	  9.7001e-02	 -2.9993e-03	
           1	  4.3956e+06	        1221	     6.75733	    -2.93987	    0.020993	 4.41118e-13	  3.9597e-11	  6.2340e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3753e-04	  7.6408e-02	  5.6955e-06	  2.4891e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5972e-03	  1.0000e+00	 -4.5299e-06	  1.0006e-01	  5.8108e-05	  9.9942e-02	 -5.8116e-05	  9.7001e-02	 -2.9987e-03	
           1	  4.3992e+06	        1222	     6.75736	    -2.93991	   0.0209924	 2.49841e-13	  2.2427e-11	  6.2337e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3752e-04	  7.6408e-02	  5.6951e-06	  2.4890e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5976e-03	  1.0000e+00	 -4.5281e-06	  1.0006e-01	  5.8271e-05	  9.9942e-02	 -5.8279e-05	  9.7002e-02	 -2.9979e-03	
           1	  4.4028e+06	        1223	     6.75732	    -2.93987	   0.0209932	  4.5415e-13	 4.07668e-11	  6.2341e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3752e-04	  7.6408e-02	  5.6959e-06	  2.4891e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5972e-03	  1.0000e+00	 -4.5388e-06	  1.0006e-01	  5.8079e-05	  9.9942e-02	 -5.8086e-05	  9.7001e-02	 -2.9988e-03	
           1	  4.4064e+06	        1224	     6.75732	    -2.93987	   0.0209931	 1.05616e-13	 9.48058e-12	  6.2340e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3751e-04	  7.6408e-02	  5.6961e-06	  2.4891e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5972e-03	  1.0000e+00	 -4.5424e-06	  1.0006e-01	  5.8090e-05	  9.9942e-02	 -5.8097e-05	  9.7001e-02	 -2.9988e-03	
           1	    4.41e+06	        1225	     6.75732	    -2.93987	   0.0209931	 2.04821e-13	 1.83858e-11	  6.2340e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3751e-04	  7.6408e-02	  5.6961e-06	  2.4891e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5972e-03	  1.0000e+00	 -4.5459e-06	  1.0006e-01	  5.8097e-05	  9.9942e-02	 -5.8105e-05	  9.7001e-02	 -2.9987e-03	
           1	  4.4136e+06	        1226	     6.75737	    -2.93993	   0.0209922	  1.9845e-13	 1.78139e-11	  6.2336e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3751e-04	  7.6408e-02	  5.6953e-06	  2.4889e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5977e-03	  1.0000e+00	 -4.5423e-06	  1.0006e-01	  5.8320e-05	  9.9942e-02	 -5.8327e-05	  9.7002e-02	 -2.9976e-03	
           1	  4.4172e+06	        1227	     6.75737	    -2.93992	   0.0209922	 2.90591e-13	 2.60849e-11	  6.2336e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3750e-04	  7.6408e-02	  5.6955e-06	  2.4890e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5976e-03	  1.0000e+00	 -4.5468e-06	  1.0006e-01	  5.8306e-05	  9.9942e-02	 -5.8313e-05	  9.7002e-02	 -2.9977e-03	
           1	  4.4208e+06	        1228	     6.75734	     -2.9399	   0.0209927	 5.41076e-13	 4.85697e-11	  6.2338e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3750e-04	  7.6408e-02	  5.6961e-06	  2.4890e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5974e-03	  1.0000e+00	 -4.5545e-06	  1.0006e-01	  5.8192e-05	  9.9942e-02	 -5.8199e-05	  9.7002e-02	 -2.9983e-03	
           1	  4.4244e+06	        1229	      6.7574	    -2.93995	   0.0209918	 2.99692e-13	 2.69019e-11	  6.2334e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3750e-04	  7.6408e-02	  5.6952e-06	  2.4889e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5979e-03	  1.0000e+00	 -4.5509e-06	  1.0006e-01	  5.8416e-05	  9.9942e-02	 -5.8423e-05	  9.7003e-02	 -2.9971e-03	
           1	   4.428e+06	        1230	      6.7574	    -2.93996	   0.0209916	 3.38244e-13	 3.03625e-11	  6.2333e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3750e-04	  7.6408e-02	  5.6952e-06	  2.4888e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5979e-03	  1.0000e+00	 -4.5537e-06	  1.0006e-01	  5.8447e-05	  9.9942e-02	 -5.8455e-05	  9.7003e-02	 -2.9970e-03	
           1	  4.4316e+06	        1231	      6.7574	    -2.93996	   0.0209916	 3.58608e-13	 3.21905e-11	  6.2333e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3750e-04	  7.6408e-02	  5.6953e-06	  2.4889e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5979e-03	  1.0000e+00	 -4.5577e-06	  1.0006e-01	  5.8445e-05	  9.9942e-02	 -5.8452e-05	  9.7003e-02	 -2.9970e-03	
           1	  4.4352e+06	        1232	     6.75742	    -2.93998	   0.0209914	  3.0462e-13	 2.73443e-11	  6.2332e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3749e-04	  7.6408e-02	  5.6952e-06	  2.4888e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5980e-03	  1.0000e+00	 -4.5595e-06	  1.0006e-01	  5.8509e-05	  9.9941e-02	 -5.8517e-05	  9.7003e-02	 -2.9967e-03	
           1	  4.4388e+06	        1233	     6.75743	    -2.93999	   0.0209912	 3.24788e-13	 2.91547e-11	  6.2331e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3749e-04	  7.6408e-02	  5.6952e-06	  2.4888e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5981e-03	  1.0000e+00	 -4.5618e-06	  1.0006e-01	  5.8554e-05	  9.9941e-02	 -5.8561e-05	  9.7004e-02	 -2.9964e-03	
           1	  4.4424e+06	        1234	     6.75743	    -2.93999	   0.0209912	 3.23148e-13	 2.90075e-11	  6.2331e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3749e-04	  7.6408e-02	  5.6952e-06	  2.4888e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5981e-03	  1.0000e+00	 -4.5658e-06	  1.0006e-01	  5.8554e-05	  9.9941e-02	 -5.8561e-05	  9.7004e-02	 -2.9964e-03	
           1	   4.446e+06	        1235	     6.75743	       -2.94	    0.020991	 2.94215e-13	 2.64103e-11	  6.2330e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3748e-04	  7.6408e-02	  5.6952e-06	  2.4888e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5982e-03	  1.0000e+00	 -4.5688e-06	  1.0006e-01	  5.8583e-05	  9.9941e-02	 -5.8591e-05	  9.7004e-02	 -2.9963e-03	
           1	  4.4496e+06	        1236	     6.75743	       -2.94	   0.0209911	 3.03483e-13	 2.72422e-11	  6.2330e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3748e-04	  7.6408e-02	  5.6954e-06	  2.4888e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5982e-03	  1.0000e+00	 -4.5729e-06	  1.0006e-01	  5.8576e-05	  9.9941e-02	 -5.8584e-05	  9.7004e-02	 -2.9963e-03	
           1	  4.4532e+06	        1237	     6.75744	    -2.94001	   0.0209909	 3.18169e-13	 2.85606e-11	  6.2330e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3748e-04	  7.6408e-02	  5.6954e-06	  2.4887e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5982e-03	  1.0000e+00	 -4.5756e-06	  1.0006e-01	  5.8612e-05	  9.9941e-02	 -5.8619e-05	  9.7004e-02	 -2.9961e-03	
           1	  4.4568e+06	        1238	     6.75745	    -2.94001	   0.0209908	 2.94501e-13	  2.6436e-11	  6.2329e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3747e-04	  7.6408e-02	  5.6954e-06	  2.4887e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5983e-03	  1.0000e+00	 -4.5786e-06	  1.0006e-01	  5.8638e-05	  9.9941e-02	 -5.8645e-05	  9.7004e-02	 -2.9960e-03	
           1	  4.4604e+06	        1239	     6.75745	    -2.94002	   0.0209906	 3.86974e-13	 3.47368e-11	  6.2328e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3747e-04	  7.6408e-02	  5.6953e-06	  2.4887e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5984e-03	  1.0000e+00	 -4.5812e-06	  1.0006e-01	  5.8678e-05	  9.9941e-02	 -5.8686e-05	  9.7004e-02	 -2.9958e-03	
           1	   4.464e+06	        1240	     6.75747	    -2.94004	   0.0209904	 3.15778e-13	 2.83459e-11	  6.2327e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3747e-04	  7.6408e-02	  5.6952e-06	  2.4886e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5985e-03	  1.0000e+00	 -4.5830e-06	  1.0006e-01	  5.8740e-05	  9.9941e-02	 -5.8747e-05	  9.7005e-02	 -2.9955e-03	
           1	  4.4676e+06	        1241	     6.75747	    -2.94005	   0.0209903	 2.90019e-13	 2.60336e-11	  6.2327e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3746e-04	  7.6408e-02	  5.6952e-06	  2.4886e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5986e-03	  1.0000e+00	 -4.5860e-06	  1.0006e-01	  5.8769e-05	  9.9941e-02	 -5.8776e-05	  9.7005e-02	 -2.9953e-03	
           1	  4.4712e+06	        1242	     6.75748	    -2.94005	   0.0209901	 3.46618e-13	 3.11143e-11	  6.2326e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3746e-04	  7.6408e-02	  5.6952e-06	  2.4886e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5986e-03	  1.0000e+00	 -4.5889e-06	  1.0006e-01	  5.8798e-05	  9.9941e-02	 -5.8805e-05	  9.7005e-02	 -2.9952e-03	
           1	  4.4748e+06	        1243	     6.75749	    -2.94007	   0.0209899	 3.87333e-13	 3.47691e-11	  6.2325e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3745e-04	  7.6408e-02	  5.6954e-06	  2.4886e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5987e-03	  1.0000e+00	 -4.5910e-06	  1.0006e-01	  5.8851e-05	  9.9941e-02	 -5.8857e-05	  9.7005e-02	 -2.9949e-03	
           1	  4.4784e+06	        1244	     6.75747	    -2.94004	   0.0209904	 6.56001e-13	 5.88861e-11	  6.2327e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3746e-04	  7.6408e-02	  5.6957e-06	  2.4886e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5985e-03	  1.0000e+00	 -4.5989e-06	  1.0006e-01	  5.8736e-05	  9.9941e-02	 -5.8743e-05	  9.7005e-02	 -2.9955e-03	
           1	   4.482e+06	        1245	     6.75752	     -2.9401	   0.0209894	 2.12455e-13	 1.90711e-11	  6.2323e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3745e-04	  7.6408e-02	  5.6950e-06	  2.4885e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5990e-03	  1.0000e+00	 -4.5950e-06	  1.0006e-01	  5.8962e-05	  9.9941e-02	 -5.8969e-05	  9.7006e-02	 -2.9944e-03	
           1	  4.4856e+06	        1246	     6.75751	    -2.94009	   0.0209896	 2.47211e-13	  2.2191e-11	  6.2323e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3745e-04	  7.6408e-02	  5.6952e-06	  2.4885e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5989e-03	  1.0000e+00	 -4.6004e-06	  1.0006e-01	  5.8920e-05	  9.9941e-02	 -5.8927e-05	  9.7005e-02	 -2.9946e-03	
           1	  4.4892e+06	        1247	     6.75751	    -2.94009	   0.0209895	 3.28928e-13	 2.95264e-11	  6.2323e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3745e-04	  7.6408e-02	  5.6952e-06	  2.4885e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5989e-03	  1.0000e+00	 -4.6037e-06	  1.0006e-01	  5.8940e-05	  9.9941e-02	 -5.8948e-05	  9.7006e-02	 -2.9945e-03	
           1	  4.4928e+06	        1248	     6.75751	    -2.94009	   0.0209896	 3.12393e-13	 2.80421e-11	  6.2323e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3744e-04	  7.6408e-02	  5.6953e-06	  2.4885e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5989e-03	  1.0000e+00	 -4.6078e-06	  1.0006e-01	  5.8934e-05	  9.9941e-02	 -5.8942e-05	  9.7006e-02	 -2.9945e-03	
           1	  4.4964e+06	        1249	     6.75751	    -2.94009	   0.0209895	  3.5633e-13	 3.19861e-11	  6.2323e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3744e-04	  7.6408e-02	  5.6955e-06	  2.4885e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5989e-03	  1.0000e+00	 -4.6117e-06	  1.0006e-01	  5.8935e-05	  9.9941e-02	 -5.8942e-05	  9.7006e-02	 -2.9945e-03	
           1	     4.5e+06	        1250	     6.75752	     -2.9401	   0.0209895	 3.21673e-13	 2.88751e-11	  6.2323e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3744e-04	  7.6408e-02	  5.6955e-06	  2.4885e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5989e-03	  1.0000e+00	 -4.6149e-06	  1.0006e-01	  5.8957e-05	  9.9941e-02	 -5.8964e-05	  9.7006e-02	 -2.9944e-03	
           1	  4.5036e+06	        1251	     6.75753	    -2.94011	   0.0209893	 2.81181e-13	 2.52403e-11	  6.2322e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3743e-04	  7.6408e-02	  5.6956e-06	  2.4885e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5990e-03	  1.0000e+00	 -4.6174e-06	  1.0006e-01	  5.8999e-05	  9.9941e-02	 -5.9006e-05	  9.7006e-02	 -2.9942e-03	
           1	  4.5072e+06	        1252	     6.75753	    -2.94012	   0.0209892	 2.98062e-13	 2.67557e-11	  6.2321e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.3743e-04	  7.6408e-02	  5.6954e-06	  2.4884e-02	  3.1518e-03	  3.1518e-03	  1.0160e-01	  1.5991e-03	  1.0000e+00	 -4.6205e-06	  1.0006e-01	  5.9024e-05	  9.9941e-02	 -5.9031e-05	  9.7006e-02	 -2.9940e-03	
